date,batch,APA,PDE,endpoint,channel,channel_iterator,vendor,OV#,OV_V,gain,gain_error,snr,snr_error,center_0,center_0_error,std_0,std_0_error,std_increment,std_increment_error,scaling_factors,scaling_factors_errors,SPE_mean_amplitude,SPE_mean_adcs,fine_selection_baseline_i_low,fine_selection_baseline_i_up,fine_selection_signal_i_up,integration_lower_limit,integration_upper_limit
2024-07-09,1,1,0.4,104,7,0,FBK,1,3.5,2503.4189216756863,24.673567302628456,4.52980034404225,0.1702266015763829,10.89222544602854,20.041378285673872,552.6554663647084,17.569461089158864,309.375454648262,41.211486430255114,"[276, 225, 147]","[11.04, 8.76, 7.05]",10.17817350752249,"[0.1666, 0.1682, 0.2369, 0.2336, 0.4231, 0.3235, 0.062, -0.0997, 0.1927, 0.6617, 0.763, 0.5588, 0.4509, 0.4395, 0.2761, 0.0522, 0.0163, 0.0849, 0.2042, 0.0539, -0.0948, -0.0818, 0.1797, 0.5604, 0.7565, 0.6568, 0.4705, 0.3807, 0.1127, 0.1192, 0.1552, -0.0785, -0.3105, -0.3318, -0.402, -0.2158, 0.0457, 0.3022, 0.2728, 0.5914, 0.8186, 1.1764, 1.098, 0.4068, -1.3808, -3.8922, -6.3073, -8.2533, -9.6046, -10.1667, -10.1782, -9.4543, -8.8939, -8.1847, -7.3792, -6.7975, -6.7109, -6.585, -6.2615, -5.956, -5.6847, -5.1831, -4.8024, -4.652, -4.451, -4.438, -4.5965, -4.6569, -4.3514, -4.0278, -3.4821, -3.0965, -2.5589, -1.9282, -1.853, -1.871, -1.7909, -1.7517, -1.585, -1.4118, -1.237, -1.1226, -1.1831, -0.8971, -0.4282, -0.3301, -0.3939, -0.3334, -0.2109, 0.0686, 0.3594, 0.6682, 0.6012, 0.3349, 0.3414, 0.4231, 0.4444, 0.7042, 1.0342, 1.2369, 1.5751, 1.7516, 1.8349, 1.7222, 1.7499, 1.7908, 1.3006, 1.0735, 1.1437, 1.3349, 1.6307, 2.0506, 2.2058, 2.2058, 2.0947, 2.3316, 2.5473, 2.6878, 2.6519, 2.7254, 2.6061, 2.1829, 2.0571, 2.1535, 2.0473, 2.2173, 2.4771, 2.7875, 2.9411, 2.8905, 2.8561, 2.9084, 2.8594, 2.8561, 2.8872, 2.8137, 2.9803, 3.1225, 2.799, 2.5751, 2.3382, 2.2859, 2.5686, 3.049, 3.4182, 3.2271, 2.665, 2.5588, 2.5522, 2.9329, 2.8414, 2.8218, 2.8169, 2.8316, 2.7728, 2.7565, 2.8365, 2.8431, 3.0849, 3.1192, 3.0588, 2.8937, 2.915, 2.8463, 2.9248, 2.9656, 2.9182, 2.6715, 2.5571, 2.1045, 2.1045, 2.2336, 2.4934, 2.6601, 2.7238, 2.8153, 2.58, 2.4133, 2.2891, 2.7189, 2.9166, 2.665, 2.5898, 2.6601, 2.6878, 2.4967, 2.4918, 2.3545, 2.263, 2.1731, 2.0081, 2.2156, 2.2679, 2.2581, 2.4542, 2.495, 2.3807, 2.0146, 1.7548, 1.7581, 1.5816, 1.5833, 1.5506, 1.665, 1.8725, 2.3676, 2.5228, 2.5293, 2.3153, 1.812, 1.6029, 1.2401, 1.3153, 1.6519, 1.9852, 2.3414, 2.3055, 1.9427, 1.5179, 1.1666, 1.1976, 1.2222, 1.2238, 1.2173, 1.379, 1.4542, 1.6192, 1.9591, 1.5784, 1.3186, 1.5588, 1.7744, 1.5735, 1.544, 1.7009, 1.6535, 1.495, 1.348, 1.4852, 1.2663, 0.9084, 0.7074, 0.8235, 0.8725, 1.0849, 1.0359, 0.7581, 0.6372, 0.7058, 1.1192, 1.2793, 1.4918, 1.5375, 1.3757, 1.2826, 0.9836, 0.8006, 0.5261, 0.2973, 0.415, 0.6176, 0.8888, 0.8333, 0.5767, 0.3463, 0.2957, 0.3708, 0.6993, 0.745, 1.0032, 1.0882, 0.8104, 0.6143, 0.5179, 0.5195, 0.5996, 0.5604, 0.5735, 0.6829, 0.6748, 0.7499, 0.7597, 0.7189, 0.6764, 0.4215, 0.2238, 0.2385, 0.2826, 0.0555, -0.0164, 0.1176, 0.3414, 0.5228, 0.6241, 0.3954, 0.196, 0.1159, 0.2205, 0.2908, 0.3561, 0.5816, 0.6339, 0.495, 0.2793, -0.2762, -0.5801, -0.5507, -0.3612, -0.2958, -0.1765, 0.2009, 0.4852, 0.8006, 0.8153, 0.4689, -0.0932, -0.451, -0.536, -0.6014, -0.456, -0.0327, 0.4722, 0.7434, 0.6976, 0.513, 0.0833, -0.2174, -0.1193, -0.0785, -0.0703, 0.2287, 0.3921, 0.2009, 0.0228, -0.0605, -0.0409, -0.103, -0.0164, -0.1308, -0.4788, -0.6716, -0.902, -0.6553, -0.3007, 0.0391, 0.0375, 0.129, -0.1863, -0.3546]",20,40,61,45,71
2024-07-09,1,1,0.4,104,5,1,FBK,1,3.5,2478.6290692951884,44.91745259280505,4.660713729100336,0.1710847306825864,-19.849517941753813,16.97694363399954,531.8131971546001,17.138640914915907,408.4432169461811,87.71654934861682,"[403, 235]","[13.97, 10.32]",10.328848863193556,"[0.2665, 0.2399, 0.0758, -0.1648, 0.0258, 0.0727, -0.0382, -0.0757, 0.0524, 0.1055, 0.0821, 0.0633, 0.1805, 0.7274, 1.143, 0.9665, 0.6102, 0.2243, -0.0663, -0.082, 0.0665, 0.0524, 0.0696, 0.1852, 0.2008, 0.2352, 0.2087, 0.1758, 0.3446, 0.3571, 0.068, -0.296, -0.632, -0.596, -0.3898, -0.1429, 0.093, 0.4555, 0.8305, 1.1618, 1.3696, 1.0743, 0.1962, -1.5617, -4.0054, -6.6023, -8.5351, -9.871, -10.2351, -10.3288, -9.9507, -9.3445, -8.4257, -7.5882, -6.8898, -6.371, -5.8382, -5.4132, -5.221, -5.2163, -5.2288, -5.1304, -4.9945, -4.4663, -4.4601, -4.1773, -3.946, -3.6882, -3.3304, -2.8835, -2.5117, -2.3867, -2.321, -2.2413, -1.8882, -1.5945, -1.5601, -1.5882, -1.4242, -1.1976, -1.0663, -0.8163, -0.4117, -0.332, -0.2648, -0.0195, 0.2837, 0.493, 0.7524, 0.8477, 0.7837, 0.868, 0.8852, 0.8274, 0.8555, 1.004, 0.9743, 1.1258, 1.0821, 1.1727, 1.154, 1.2774, 1.543, 1.6524, 1.8743, 1.8368, 1.9055, 2.0024, 2.0493, 2.0399, 1.9477, 1.8337, 1.9805, 1.979, 1.9352, 2.2071, 2.3852, 2.1962, 1.9837, 2.1852, 2.529, 2.579, 2.4618, 2.3712, 2.5274, 2.6321, 2.5571, 2.5758, 2.4852, 2.479, 2.6368, 2.6837, 2.5962, 2.6087, 2.5212, 2.6602, 2.6993, 2.8649, 2.6712, 2.4946, 2.5508, 2.5821, 2.7446, 2.8555, 2.7446, 2.529, 2.5196, 2.5993, 2.7415, 2.5337, 2.4712, 2.704, 2.7915, 2.7805, 2.9305, 2.854, 2.8571, 2.6805, 2.7524, 2.7962, 2.7852, 2.493, 2.3727, 2.2852, 2.3102, 2.5133, 2.4477, 2.4508, 2.7243, 2.9055, 2.9087, 2.8477, 2.6274, 2.329, 2.0837, 2.0415, 2.3602, 2.5696, 2.593, 2.6008, 2.4915, 2.2352, 2.1055, 2.229, 2.1274, 2.1712, 2.268, 2.568, 2.6837, 2.4852, 2.2352, 1.918, 1.8274, 1.8118, 2.0821, 2.4087, 2.318, 2.0399, 1.7821, 1.9649, 2.2008, 2.2837, 2.1352, 1.9149, 1.7602, 1.7149, 1.5227, 1.5305, 1.3462, 1.3258, 1.3837, 1.3602, 1.4493, 1.5837, 1.6758, 1.7649, 1.5587, 1.718, 1.6149, 1.4524, 1.293, 1.3837, 1.4977, 1.5274, 1.5212, 1.6493, 1.7368, 1.418, 1.2227, 1.0508, 1.2087, 1.1618, 0.9196, 0.804, 0.7977, 1.0008, 1.1258, 1.2915, 1.5243, 1.2524, 0.993, 0.7774, 0.6102, 0.7837, 0.9508, 0.993, 0.9868, 1.1055, 0.8727, 0.8352, 0.8055, 0.7649, 0.618, 0.7493, 0.7368, 0.5243, 0.3649, 0.2805, 0.3727, 0.4587, 0.4102, 0.4571, 0.504, 0.5258, 0.5649, 0.3337, 0.3993, 0.593, 0.6665, 0.6774, 0.504, 0.3602, 0.3633, 0.1696, 0.2383, 0.0243, 0.1633, 0.2305, 0.2758, 0.4149, 0.4712, 0.543, 0.3821, 0.2399, 0.3071, 0.4415, 0.5337, 0.4555, 0.443, 0.6102, 0.6758, 0.5508, 0.2962, -0.0101, -0.232, -0.271, -0.282, -0.007, 0.2024, 0.2696, 0.4133, 0.4493, 0.3383, 0.2915, 0.2727, 0.2649, 0.2227, 0.2149, 0.2493, 0.1258, -0.1554, -0.3976, -0.6663, -0.7632, -0.4757, -0.3788, -0.2101, -0.1992, 0.0024, 0.0196, 0.0274, 0.1399, 0.1618, 0.2602, 0.093, -0.1085, -0.3335, -0.1617, -0.2367, -0.4398, -0.4132, -0.1101, 0.0133, 0.1993, 0.018, -0.0554, -0.2445, -0.3695, -0.3242, -0.5085, -0.6398, -0.7148, -0.5663, -0.3804, -0.1867, -0.4273, -0.5898, -0.5226]",19,39,60,44,70
2024-07-09,1,1,0.4,104,2,2,FBK,1,3.5,2333.994531667145,16.61940562672093,4.169139944395555,0.188307240795048,15.972263883456405,24.969440261896015,559.8263821306026,20.16456117553548,207.69999913432852,39.16584830523701,"[160, 193, 163, 98]","[7.88, 7.6, 7.26, 5.56]",10.34888547984339,"[-0.0979, 0.0206, 0.1431, 0.1893, 0.1832, -0.0356, -0.0336, -0.2184, -0.2505, -0.1702, 0.0226, 0.2214, 0.3158, 0.3158, 0.2475, 0.123, -0.4372, -0.5035, -0.1059, 0.2254, 0.5126, 0.4624, 0.0166, -0.2083, -0.2364, -0.0898, 0.2114, 0.2917, -0.1079, -0.3107, -0.2786, -0.2746, -0.2766, -0.3188, -0.3388, -0.3971, -0.2826, -0.126, -0.0135, 0.4744, 1.1571, 1.5025, 1.2796, 0.1591, -1.7967, -4.3007, -6.7123, -8.4473, -9.6521, -10.3489, -10.1682, -9.381, -8.1662, -7.4894, -6.871, -6.1702, -5.7425, -5.6862, -5.4834, -4.9734, -4.6662, -4.6943, -4.871, -4.7565, -4.6481, -4.5718, -4.383, -3.871, -3.5497, -3.3067, -3.1501, -3.0477, -2.5758, -2.1461, -2.0316, -1.8368, -1.5376, -1.3127, -1.0698, -0.8248, -0.6802, -0.7826, -0.9051, -0.6099, -0.7204, -0.875, -1.128, -0.8409, -0.2746, 0.1812, 0.3077, 0.5346, 0.7535, 0.8057, 0.7375, 0.6551, 0.8399, 0.8479, 1.0648, 1.0869, 1.0507, 1.0346, 1.0326, 0.6451, 0.6913, 0.9202, 1.1652, 1.4684, 1.6089, 1.8218, 1.9583, 1.9102, 1.9523, 2.127, 2.2555, 2.4543, 2.3861, 2.3278, 2.1993, 1.9182, 1.876, 2.0106, 2.0828, 2.1913, 2.2636, 2.2013, 2.4503, 2.5748, 2.3338, 2.3479, 2.5126, 2.6632, 2.5869, 2.5025, 2.4905, 2.884, 3.0527, 2.9945, 2.7575, 2.6571, 2.6913, 2.7877, 2.6993, 2.4583, 2.2515, 2.3198, 2.5668, 2.9363, 3.1411, 3.1089, 2.8921, 2.5949, 2.3961, 2.2114, 2.115, 2.2796, 2.5407, 3.0487, 3.2575, 3.2234, 3.0567, 2.8539, 2.9041, 2.7274, 2.5648, 2.7736, 2.8118, 2.7495, 2.7355, 2.611, 2.4342, 2.4383, 2.4122, 2.4061, 2.4744, 2.5286, 2.6832, 2.6511, 2.1571, 1.8258, 1.6792, 1.8138, 2.111, 2.3519, 2.4523, 2.5286, 2.6752, 2.6652, 2.7013, 2.5085, 2.2515, 2.0768, 2.127, 1.9102, 1.88, 2.0407, 1.9664, 1.9865, 1.8579, 1.6973, 1.4965, 1.374, 1.3499, 1.7114, 2.1873, 2.4262, 2.6752, 2.5668, 2.1069, 1.7836, 1.5186, 1.2957, 1.0146, 0.9423, 1.0326, 1.2696, 1.6491, 2.0146, 2.0266, 1.5628, 1.4122, 1.4142, 1.2836, 1.368, 1.1591, 1.2355, 1.1993, 1.2214, 1.3439, 1.5005, 1.5989, 1.3981, 1.382, 1.1551, 1.0246, 0.9383, 1.0487, 1.0106, 0.9061, 0.7535, 1.0166, 1.4543, 1.2274, 0.884, 0.7073, 0.8399, 1.1049, 1.4202, 1.3881, 1.0989, 0.874, 0.874, 1.0166, 1.111, 0.9945, 0.7756, 0.874, 0.8097, 0.7375, 0.868, 0.9001, 1.0567, 1.1732, 0.9563, 0.8439, 0.8057, 0.4041, 0.2053, 0.376, 0.4081, 0.4503, 0.3198, 0.4262, 0.5427, 0.5266, 0.6471, 0.7716, 0.7174, 0.5929, 0.4824, 0.5587, 0.7274, 0.5106, 0.123, 0.0286, 0.0507, 0.1752, 0.2395, 0.1752, 0.1893, 0.1531, 0.2254, 0.1873, 0.121, -0.0376, 0.2415, 0.2857, 0.2314, 0.127, 0.133, 0.0587, 0.0507, 0.0106, -0.0718, -0.0838, 0.0326, 0.0567, 0.2495, 0.3579, 0.5186, 0.1893, -0.126, -0.0858, 0.1009, 0.2355, 0.2375, 0.0166, -0.0176, -0.2505, -0.2505, -0.3308, -0.3268, -0.132, 0.123, 0.5889, 0.621, 0.5567, 0.4664, 0.5065, 0.3017, -0.0537, -0.4111, -0.5176, -0.3931, -0.2907, -0.0356, 0.1029, 0.2314, 0.1993, 0.1873, 0.1732, -0.0156, -0.1782, -0.3027, -0.124, -0.0637, -0.2525, -0.3127, -0.2746]",19,39,60,45,71
2024-07-09,1,1,0.4,104,0,3,FBK,1,3.5,2314.5616319930105,19.08312283134841,4.290297574498461,0.1783104186334466,10.834414776897928,21.976192561981968,539.4874345664903,17.0164064448572,257.8399505622522,32.54316372079557,"[191, 210, 149, 80]","[8.61, 7.87, 6.98, 5.09]",9.803291004516533,"[0.3008, 0.4048, 0.2733, 0.3065, 0.3094, 0.4424, 0.3557, 0.0695, -0.1024, -0.1154, -0.0562, -0.0172, 0.0854, 0.2328, 0.4828, 0.4178, 0.1476, 0.0392, 0.149, 0.1707, 0.2458, 0.412, 0.5435, 0.5681, 0.4048, 0.2025, 0.1086, -0.0894, -0.2932, -0.3279, -0.3828, -0.3351, -0.3336, -0.3163, -0.0909, -0.1891, -0.0099, 0.4482, 0.8571, 0.9872, 1.1476, 1.2545, 0.5623, -0.9044, -2.8423, -4.9984, -7.0172, -8.614, -9.5056, -9.8033, -9.757, -9.2513, -8.5576, -7.6776, -7.0128, -6.6241, -6.1646, -5.7888, -5.3192, -5.0634, -4.7542, -4.6935, -5.0562, -5.2065, -5.0143, -4.627, -4.3423, -4.0923, -3.3438, -2.9406, -2.5331, -2.3669, -2.3784, -2.4247, -2.5952, -2.4767, -2.1443, -1.7975, -1.5143, -1.3611, -1.2542, -1.0634, -0.9738, -0.8264, -0.6544, -0.6689, -0.5518, -0.2816, -0.0663, 0.0681, 0.4308, 0.4785, 0.5927, 0.7661, 0.7126, 0.6302, 0.7964, 0.886, 0.9062, 1.045, 1.2487, 1.4568, 1.4756, 1.5811, 1.6461, 1.5681, 1.5594, 1.4987, 1.769, 1.8383, 1.8904, 1.9351, 2.0435, 2.0927, 1.9958, 2.0031, 2.2386, 2.2531, 2.1678, 2.269, 2.084, 1.9539, 1.8875, 2.1432, 2.3947, 2.5045, 2.6548, 2.636, 2.5175, 2.6591, 2.6837, 2.6013, 2.584, 2.5753, 2.5999, 2.4568, 2.5305, 2.6967, 2.7054, 2.7198, 2.8614, 2.9525, 3.0377, 3.0204, 3.0016, 3.0276, 2.9669, 2.7068, 2.438, 2.3773, 2.4091, 2.3571, 2.3976, 2.3195, 2.6895, 2.9612, 2.9308, 2.8961, 2.8875, 2.7458, 2.4655, 2.6158, 2.5464, 2.5782, 2.7126, 2.8658, 3.1071, 3.0103, 3.0045, 2.7834, 2.6245, 2.4409, 2.4901, 2.2271, 2.201, 2.282, 2.2227, 2.0941, 2.1302, 2.1534, 2.4467, 2.4828, 2.688, 2.6765, 2.5927, 2.2747, 2.0999, 2.0984, 2.0175, 1.9034, 2.0161, 1.9698, 1.9554, 2.1721, 2.3152, 2.149, 2.0825, 1.9973, 2.0522, 2.1346, 2.2198, 2.1042, 2.0782, 2.0219, 2.0349, 2.0956, 1.7574, 1.5204, 1.4698, 1.3036, 1.2112, 1.3282, 1.6201, 1.5117, 1.5262, 1.4395, 1.2979, 1.3138, 1.3643, 1.4597, 1.3456, 1.2039, 1.162, 1.2401, 1.3022, 1.4496, 1.7213, 1.7675, 1.6664, 1.4669, 1.3051, 1.1895, 0.743, 0.5233, 0.6259, 0.9077, 0.9713, 0.7921, 0.9886, 1.269, 1.3759, 1.2112, 1.2415, 1.0609, 0.9539, 0.7039, 0.5594, 0.5753, 0.4785, 0.4785, 0.4135, 0.451, 0.2473, 0.4872, 0.5479, 0.6808, 1.0522, 1.3138, 1.3802, 1.2921, 1.1895, 0.7184, 0.5941, 0.4684, 0.3022, 0.282, 0.2141, 0.3846, 0.2964, 0.282, 0.243, 0.2993, 0.1404, 0.243, 0.3889, 0.4135, 0.4987, 0.5002, 0.493, 0.4525, 0.3224, 0.3325, 0.2747, 0.4453, 0.386, 0.4149, 0.334, 0.1071, 0.0045, -0.0273, 0.11, -0.0446, -0.2108, -0.0634, 0.1953, 0.1924, -0.0099, -0.0172, 0.006, 0.1866, 0.3716, 0.3976, 0.3383, 0.4669, 0.4568, 0.3701, 0.1562, 0.1707, 0.032, -0.049, -0.0779, -0.0793, -0.0388, 0.0508, 0.0956, -0.0649, -0.1082, 0.019, 0.1389, 0.2155, 0.0999, -0.0938, -0.0779, -0.0417, 0.1042, 0.2487, 0.019, -0.0649, -0.0793, 0.0724, 0.0002, -0.3958, -0.416, -0.4608, -0.4796, -0.3105, -0.0388, -0.0215, 0.1461, 0.1346, 0.1172, -0.0013, -0.2108, -0.4666, -0.5258, -0.3857, -0.3438, -0.2325, -0.2021, -0.192]",20,40,61,44,70
2024-07-09,1,1,0.4,104,1,4,FBK,1,3.5,2733.4233929796524,47.79639182980843,4.472769161318487,0.1712085269530562,-45.911623764416035,20.80921477480923,611.1255230023745,18.85437783228969,450.15983390758794,100.04897316166551,"[354, 230]","[12.63, 10.16]",10.607574152505174,"[-0.1538, -0.0857, 0.03, 0.0955, 0.1109, 0.3153, 0.5775, 0.5775, 0.3873, 0.1122, -0.0382, -0.0896, -0.1243, -0.1603, -0.3119, -0.3916, -0.4058, -0.2065, -0.0652, 0.2202, 0.3706, 0.4863, 0.6431, 0.6765, 0.5004, 0.3243, 0.0994, -0.0202, -0.1423, -0.0099, 0.1264, 0.0929, -0.0613, -0.1551, -0.3312, -0.3788, -0.3736, -0.2194, 0.0107, 0.6495, 1.0634, 1.0235, 0.2523, -1.3415, -3.5125, -5.8981, -7.8351, -9.1101, -10.0433, -10.6076, -10.5433, -9.7168, -8.7785, -8.186, -7.7014, -7.2065, -6.8672, -6.3865, -6.1333, -5.9199, -5.6551, -5.5343, -5.2143, -4.9405, -4.9225, -4.5999, -4.1603, -3.9649, -3.6397, -3.5356, -3.4508, -3.1975, -2.6808, -2.1847, -1.6963, -1.4276, -1.5369, -1.7014, -1.5369, -1.276, -0.9302, -0.5279, -0.3801, -0.4122, -0.4225, -0.4341, -0.2323, 0.1148, 0.4438, 0.6276, 0.6444, 0.7176, 0.6495, 0.7523, 0.8243, 1.1007, 1.0775, 1.2613, 1.4798, 1.5184, 1.6893, 1.6225, 1.7163, 1.7626, 1.769, 1.6354, 1.8102, 2.0762, 2.1868, 2.3641, 2.7022, 2.9593, 3.039, 2.7446, 2.3719, 2.26, 2.1881, 2.1161, 2.314, 2.6161, 2.8423, 2.6456, 2.5749, 2.7549, 2.7922, 2.5055, 2.3166, 2.3976, 2.6341, 2.967, 2.9875, 3.0287, 2.9567, 2.7369, 2.521, 2.5672, 2.8436, 2.9567, 2.7665, 2.8307, 2.9323, 3.0017, 2.9117, 2.6289, 2.5402, 2.5955, 2.7523, 2.8037, 2.9438, 3.0377, 2.9066, 2.7138, 2.44, 2.2253, 2.1186, 2.2395, 2.3731, 2.503, 2.6546, 2.6431, 2.7035, 2.5595, 2.5942, 2.6482, 2.5081, 2.26, 2.3243, 2.1379, 2.2677, 2.3706, 2.4773, 2.3847, 2.2819, 2.4194, 2.5043, 2.4605, 2.4438, 2.269, 2.1071, 2.1778, 2.2292, 2.1636, 2.1791, 1.949, 1.8449, 1.8847, 2.039, 1.9554, 1.6958, 1.7755, 1.805, 1.8873, 1.967, 1.9824, 1.9516, 2.0043, 2.048, 2.0274, 1.8989, 1.832, 1.8706, 1.8269, 1.5222, 1.251, 1.0955, 1.0415, 1.0724, 1.2176, 1.3963, 1.6778, 1.9027, 1.9014, 1.7716, 1.6842, 1.2999, 1.1212, 1.021, 1.1058, 1.0839, 1.2832, 1.3346, 1.4168, 1.3217, 1.0094, 0.8603, 0.8037, 0.85, 1.021, 1.1328, 1.269, 1.4271, 1.4965, 1.4503, 1.2523, 1.1675, 0.922, 0.7896, 0.7279, 0.8821, 0.9605, 0.9927, 0.7806, 0.7343, 0.5981, 0.6701, 0.5891, 0.4451, 0.2729, 0.5595, 0.6932, 0.841, 0.8809, 0.5454, 0.2626, 0.242, 0.2806, 0.5942, 0.958, 0.6225, 0.4605, 0.3076, 0.3012, 0.3282, 0.6302, 0.7536, 0.7035, 0.4014, 0.3552, 0.4258, 0.431, 0.4271, 0.5659, 0.796, 0.6701, 0.5043, 0.368, 0.323, 0.215, -0.0035, -0.2194, -0.1538, 0.1341, 0.2228, 0.449, 0.4978, 0.3937, 0.1829, 0.1328, 0.1713, 0.1971, 0.2755, 0.242, 0.2935, 0.1366, -0.0343, -0.1654, -0.0793, -0.0086, 0.1405, 0.215, 0.0852, 0.0248, -0.3235, -0.4315, -0.1796, -0.1346, 0.0994, 0.0415, 0.1521, 0.2163, 0.2228, 0.1958, 0.3307, 0.2369, 0.1482, -0.087, -0.0227, -0.0112, -0.1731, -0.2438, -0.1757, -0.1037, 0.0737, -0.006, -0.1898, -0.1256, -0.06, -0.0176, -0.168, -0.3775, -0.3184, -0.4726, -0.4765, -0.2747, 0.0454, 0.1071, -0.0896, -0.3788, -0.5112, -0.4829, -0.5472, -0.5253, -0.4739, -0.3556, -0.3197, -0.2477, -0.4251, -0.4983, -0.533, -0.5009]",19,39,60,44,70
2024-07-09,1,1,0.4,104,3,5,FBK,1,3.5,2638.8258830489644,24.664371672632324,4.798899120639587,0.1804390526115395,-21.77695889760811,20.02660428421183,549.8815075523545,16.119233717776375,444.7495116762092,36.16500123264657,"[266, 209, 130]","[10.93, 8.46, 6.44]",10.357759007106448,"[0.0474, 0.2444, 0.1587, 0.051, 0.1039, 0.3776, 0.4926, 0.4287, 0.6532, 1.0182, 0.7791, 0.4196, 0.0474, -0.0986, -0.1005, 0.113, 0.4014, 0.4798, 0.3831, 0.4105, 0.2152, 0.0273, -0.1224, -0.1424, -0.0202, 0.0802, 0.1386, 0.3594, 0.5966, 0.7317, 0.8503, 0.5036, -0.0202, -0.3085, -0.5457, -0.4435, -0.2483, 0.0364, 0.0857, 0.4105, 0.77, 0.8411, 0.6039, -0.2373, -1.73, -4.1972, -6.9125, -8.9235, -10.0147, -10.3176, -10.3578, -10.1972, -9.73, -9.0713, -8.23, -7.595, -7.1041, -6.7756, -6.4454, -6.0421, -5.6917, -5.5749, -5.3578, -4.8286, -4.6789, -4.6826, -4.6333, -4.5001, -4.4271, -3.9818, -3.6406, -3.4143, -3.0603, -2.6789, -2.5256, -2.3468, -2.1443, -2.1899, -1.8505, -1.3906, -0.8687, -0.407, -0.4563, -0.5129, -0.199, 0.0437, -0.0713, -0.1899, -0.2154, -0.4162, -0.1461, 0.2536, 0.5255, 0.9123, 1.1678, 1.374, 1.4415, 1.7244, 1.7645, 1.6714, 1.4762, 1.4689, 1.4251, 1.3557, 0.9379, 0.8284, 1.3758, 1.8083, 2.1824, 2.3995, 2.5546, 2.5346, 2.4032, 2.2554, 2.3466, 2.5382, 2.6149, 2.6459, 2.6386, 2.7554, 2.9251, 3.1404, 2.8722, 2.3904, 2.4251, 2.6879, 2.9598, 2.8448, 2.6167, 2.3941, 2.3192, 2.4397, 2.2864, 2.5474, 2.9762, 3.2225, 3.1842, 3.1222, 2.7809, 2.7043, 2.6605, 2.7317, 2.6879, 2.5838, 2.843, 3.0601, 2.9433, 2.8101, 2.5857, 2.5619, 2.8101, 3.0309, 3.0017, 2.6021, 2.3612, 2.2882, 2.3156, 2.5291, 2.697, 2.9598, 2.9689, 2.7718, 2.8247, 2.9506, 2.7882, 2.9598, 2.7444, 2.6422, 2.5182, 2.27, 2.4306, 2.801, 2.8229, 2.5255, 2.2262, 2.0109, 2.197, 2.4233, 2.7499, 2.6897, 2.6222, 2.3411, 1.8557, 1.5163, 1.2499, 1.4579, 1.7645, 2.1149, 2.4087, 2.4251, 2.3776, 2.1276, 2.0583, 2.051, 2.1733, 2.3411, 2.2463, 2.3211, 1.9671, 1.6258, 1.3776, 1.2663, 1.7371, 2.1988, 2.186, 1.9141, 1.5619, 1.5802, 1.6094, 1.6824, 1.5784, 1.4762, 1.2207, 1.0474, 0.9671, 0.9762, 0.8849, 0.8959, 0.8831, 0.9123, 1.2773, 1.3685, 1.4561, 1.2298, 0.9433, 0.8594, 0.9944, 0.9543, 1.1568, 0.9433, 0.7828, 0.6751, 0.8576, 0.989, 0.8065, 0.8448, 1.0036, 1.0291, 0.7262, 0.6313, 0.874, 1.0255, 0.9981, 0.7244, 0.3722, 0.4853, 0.6386, 0.5656, 0.6276, 0.6605, 0.7773, 0.8503, 0.6696, 0.5747, 0.6276, 0.8649, 0.7809, 0.5674, 0.5218, 0.4981, 0.3612, 0.2371, -0.1059, -0.3687, -0.2665, -0.0494, 0.2536, 0.6386, 0.7171, 0.5346, 0.2426, 0.2225, 0.363, 0.3868, 0.0729, -0.053, 0.1623, 0.343, 0.4123, 0.3922, 0.4324, 0.2444, 0.1806, 0.1076, 0.2773, 0.4835, 0.2189, -0.0548, -0.2592, -0.2483, 0.0364, 0.0382, 0.1532, 0.3576, 0.3284, 0.1094, -0.1771, -0.0001, 0.1331, 0.02, 0.1368, 0.0583, -0.2008, -0.1662, -0.0658, -0.0603, -0.0895, -0.0567, -0.0859, -0.1716, 0.1368, 0.2517, 0.0273, 0.2116, 0.2353, 0.0182, -0.2464, -0.2099, -0.1881, -0.23, 0.0474, 0.2809, 0.4707, 0.3904, 0.1422, -0.1552, -0.1516, -0.0548, 0.0346, 0.0291, 0.1678, 0.2317, 0.4415, 0.5182, 0.2919, 0.2298, 0.0218, -0.1297, -0.1205, -0.2172, -0.1114, -0.1041, -0.2957, -0.241, -0.3578, -0.334, -0.0749, 0.0838, -0.0074, -0.2081]",20,40,61,45,71
